Track_ID,Artist_Name,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
485,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Deva Deva,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:4SqPZorSDuUtvdJwVGeZRC,0.539,0.729,0.0,-7.588,0.0412,0.627,0.000941,0.128,0.435,112.074,279107.0,https://www.youtube.com/watch?v=WjAPDofGg28,Deva Deva - Brahmāstra | Amitabh B | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit | Amitabh | Jonita,Sony Music India,84218237.0,923122.0,54428.0,True,True,60032339.0
486,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Raabta,Agent Vinod,album,spotify:track:6FjbAnaPRPwiP3sciEYctO,0.657,0.581,0.0,-8.108,0.0298,0.699,1.82e-05,0.116,0.323,118.037,243578.0,https://www.youtube.com/watch?v=-d9nvq3402M,"Raabta (Kehte Hain Khuda) Agent Vinod Full Song Video | Saif Ali Khan, Kareena Kapoor | Pritam",T-Series,13619357.0,100178.0,2351.0,True,True,74341580.0
487,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Kalank (Title Track),Kalank (Original Motion Picture Soundtrack),album,spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,10.0,-8.343,0.035,0.524,3.73e-05,0.0921,0.435,117.999,311186.0,https://www.youtube.com/watch?v=b4hrUSBP4nc,Kalank Title Track - Full Video | Madhuri Sonakshi Alia Sanjay Aditya Varun | Arijit | Pritam,Zee Music Company,73814491.0,722644.0,15817.0,True,True,114548526.0
488,Pritam,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Bhool Bhulaiyaa 2 Title Track,Bhool Bhulaiyaa 2,album,spotify:track:2FZDNh6tm9mkZ9vTphuAh8,0.857,0.893,0.0,-2.87,0.0422,0.0663,0.0,0.0335,0.845,108.022,211667.0,https://www.youtube.com/watch?v=J1rOfVst-EQ,"Bhool Bhulaiyaa 2 (Title Track) Kartik A, Kiara A, Tabu |Pritam, Tanishk, Neeraj, Anees B, Bhushan K",T-Series,240651292.0,2291965.0,83981.0,True,True,75285958.0
489,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Saibo,Shor in the City (Original Motion Picture Soundtrack),album,spotify:track:6udC4b4jOSnHb9ItnXgKLR,0.619,0.429,2.0,-7.867,0.028,0.738,1.35e-05,0.136,0.545,90.058,195253.0,https://www.youtube.com/watch?v=GtNrQy90Ih4,"Saibo Full Video - Shor In The City|Radhika Apte,Tusshar|Shreya Ghoshal,Tochi Raina",SonyMusicIndiaVEVO,66364441.0,632208.0,8408.0,True,True,91740940.0
490,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Pal,Pal,single,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,0.51,0.502,7.0,-7.016,0.0325,0.71,0.0,0.0708,0.321,133.885,247286.0,https://www.youtube.com/watch?v=v3TRtMH6er4,Pal - Female Version - Best Lyric Video|Shreya Ghoshal| Varun & Rhea|Javed Mohsin,SonyMusicIndiaVEVO,79273746.0,671799.0,17862.0,True,True,100903028.0
491,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Rasiya,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:6zfvsbeuFKoWIdoRb3JdhA,0.54,0.796,4.0,-7.538,0.0521,0.371,0.00165,0.11,0.636,78.99,265063.0,https://www.youtube.com/watch?v=ZIihoTi4pzI,Rasiya - Brahmāstra | Amitabh B | Ranbir Kapoor | Alia Bhatt | Pritam | Amitabh | Tushar | Shreya,Sony Music India,33160840.0,481325.0,50693.0,True,True,28781713.0
492,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Param Sundari,Mimi (Original Motion Picture Soundtrack),album,spotify:track:3KeMulXbLDJBQdY5PZbGEh,0.815,0.761,4.0,-7.162,0.144,0.192,0.0,0.0272,0.82,121.999,200219.0,https://www.youtube.com/watch?v=w4ClQO0FFQg,"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",Sony Music India,435786754.0,4077182.0,159031.0,True,True,78684300.0
493,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Hasi - Female Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),album,spotify:track:1cmZbGkCEVVAck2MsWpPYQ,0.52,0.485,4.0,-6.438,0.0269,0.927,0.000466,0.159,0.407,143.901,192187.0,https://www.youtube.com/watch?v=XpPhpAHyGO0,Hasi - Female Version - Hamari Adhuri Kahani|Official Bollywood Lyrics|Shreya Ghoshal,LyricGuruVEVO,12680162.0,126015.0,1582.0,True,True,42953279.0
494,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Munbe Vaa,Silunu Oru Kadhal,album,spotify:track:6vZj02bcQqLTYRAi4jRkw7,0.609,0.759,10.0,-9.422,0.0336,0.245,2.84e-05,0.207,0.802,141.126,356942.0,https://www.youtube.com/watch?v=ebUJKhC9Uk0,Munbe Vaa - Shreya Ghoshal Live at EXPO2020 Dubai,BToS Productions,808247.0,16354.0,596.0,False,False,46214786.0
495,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Tujh Mein Rab Dikhta Hai - Ii,Rab Ne Bana Di Jodi (Original),album,spotify:track:4Q3oEhpsDommo2naYhCpAl,0.334,0.3,2.0,-12.359,0.0377,0.863,1.62e-06,0.195,0.158,147.076,101799.0,https://www.youtube.com/watch?v=KQc3bAItPEw,Tujhme Rab Dikhta Hai by Shreya Ghoshal live at Sony Project Resound Concert,KEGE ENTERTAINMENT,4548435.0,96196.0,1724.0,False,False,25942155.0
496,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Main Agar Kahoon,Soulful Sonu Nigam Specials,compilation,spotify:track:3WVHfTd7xz9VPYJQFpOp8j,0.533,0.436,5.0,-7.521,0.0276,0.234,3.17e-06,0.46,0.371,146.868,308158.0,https://www.youtube.com/watch?v=DAYszemgPxc,"LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal",T-Series,131716526.0,1124402.0,20864.0,True,True,49993575.0
497,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Piya O Re Piya,Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),album,spotify:track:5a11x5PUFvJEadMRqtNtTr,0.442,0.574,2.0,-6.394,0.0828,0.273,0.0,0.094,0.308,167.857,292747.0,https://www.youtube.com/watch?v=2PT_44FEQ5Y,Piya O Re Piya By Shreya Ghoshal ❤️,Shreya Ghoshal Songs,7876.0,259.0,14.0,False,False,32957897.0
498,Shreya Ghoshal,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Samjhawan,Samjhawan,single,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,0.651,0.482,4.0,-8.666,0.0281,0.293,0.0,0.0811,0.517,106.993,269185.0,https://www.youtube.com/watch?v=gf9CyIMcTCg,Samjhawan | Shreya Ghoshal | MTVBeats,Shreya Ghoshal Fanpage,502800.0,15379.0,436.0,False,False,84959335.0
499,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,"Another Brick in the Wall, Pt. 2",The Wall,album,spotify:track:4gMgiXfqyzZLMhsksGmbQV,0.693,0.394,0.0,-15.882,0.0428,0.0782,0.000694,0.247,0.721,104.114,238747.0,https://www.youtube.com/watch?v=HrxX9TBj2zY,"Pink Floyd - Another Brick In The Wall, Part Two (Official Music Video)",Pink Floyd,42252469.0,405995.0,7172.0,True,True,
500,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Wish You Were Here,Wish You Were Here,album,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,0.481,0.262,7.0,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861,334744.0,https://www.youtube.com/watch?v=01izSmWzgeI,Pink floyd - Wish you were here (Original version),Parsifal Climacus,328482.0,5849.0,230.0,False,False,557368632.0
501,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,The Great Gig in the Sky,The Dark Side of the Moon,album,spotify:track:2TjdnqlpwOjhijHCwHCP2d,0.274,0.217,5.0,-13.814,0.0345,0.767,0.896,0.0832,0.181,116.334,283872.0,https://www.youtube.com/watch?v=vWZ6hmHj2MA,Pink Floyd - The Great Gig In The Sky (PULSE Restored & Re-Edited),Pink Floyd,7433876.0,83454.0,4099.0,True,True,
502,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Comfortably Numb,The Wall,album,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,0.472,0.366,11.0,-12.595,0.0286,0.15,0.312,0.0837,0.171,127.163,382297.0,https://www.youtube.com/watch?v=zOyk5qnamjc,Comfortably Numb - Pink Floyd - The Wall - 4K Remastered,PinkFloyd4K,474581.0,7571.0,446.0,False,False,
503,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Money,The Dark Side of the Moon,album,spotify:track:0vFOzaXqZHahrZp6enQwQb,0.468,0.536,11.0,-10.422,0.144,0.024,0.00199,0.269,0.785,126.256,382834.0,https://www.youtube.com/watch?v=-0kcet4aPpQ,Pink Floyd - Money (Official Music Video),Pink Floyd,27865859.0,217345.0,5603.0,True,True,
504,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Breathe (In the Air),The Dark Side of the Moon,album,spotify:track:2ctvdKmETyOzPb2GiJJT53,0.431,0.373,11.0,-15.142,0.0346,0.389,0.728,0.143,0.253,128.153,169535.0,https://www.youtube.com/watch?v=gnLLuzS2Ofw,Pink Floyd - Breathe (In The Air) [Live in HD],Pink Floyd,486448.0,8034.0,238.0,True,True,
505,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Time,The Dark Side of the Moon,album,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,0.359,0.48,9.0,-11.79,0.0841,0.521,0.0043,0.178,0.355,120.285,413947.0,https://www.youtube.com/watch?v=BJImSd32f3Y,Time - Pink Floyd - Music Video [HQ],Good Old Music,101194.0,1643.0,53.0,False,False,
506,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Hey You,The Wall,album,spotify:track:7F02x6EKYIQV3VcTaTm7oN,0.587,0.302,0.0,-14.976,0.0293,0.223,0.00216,0.128,0.19,112.46,278441.0,https://www.youtube.com/watch?v=DEDjF2tLbhk,Pink Floyd-Hey You {Music Video},mic floyd,6305982.0,46296.0,1746.0,False,False,
507,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Brain Damage,The Dark Side of the Moon,album,spotify:track:05uGBKRCuePsf43Hfm0JwX,0.324,0.265,2.0,-13.398,0.0302,0.0732,0.341,0.366,0.208,133.568,226667.0,https://www.youtube.com/watch?v=W56qx-ZB_7Q,Brain Damage / Eclipse - Pink Floyd - Music Video [HQ],Good Old Music,33552.0,,56.0,False,False,
508,Pink Floyd,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Us and Them,The Dark Side of the Moon,album,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,0.357,0.302,2.0,-14.526,0.0303,0.862,0.559,0.634,0.135,72.518,469224.0,https://www.youtube.com/watch?v=nYAYn7pyues,Pink Floyd - Us And Them (Official Video),ElMuroPinkFloyd,147200.0,2914.0,197.0,False,False,
509,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Chop Suey!,Toxicity,album,spotify:track:2DlHlPMa4M17kufBvI2lEN,0.417,0.934,7.0,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240.0,https://www.youtube.com/watch?v=CSvFpBOe8eY,System Of A Down - Chop Suey! (Official HD Video),systemofadownVEVO,1232003777.0,7083485.0,329548.0,True,True,949503301.0
510,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Toxicity,Toxicity,album,spotify:track:0snQkGI5qnAmohLE7jTsTn,0.413,0.873,8.0,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933.0,https://www.youtube.com/watch?v=iywaBOMvYLI,System Of A Down - Toxicity (Official HD Video),systemofadownVEVO,736827328.0,3961603.0,93489.0,True,True,628447295.0
511,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Lonely Day,Hypnotize,album,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,0.47,0.796,8.0,-3.277,0.0336,0.362,1.1e-06,0.133,0.215,113.108,167907.0,https://www.youtube.com/watch?v=DnGdoEa1tPg,System Of A Down - Lonely Day (Official HD Video),systemofadownVEVO,320886690.0,1974713.0,55529.0,True,True,347276552.0
512,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Aerials,Toxicity,album,spotify:track:4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0.0,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053.0,https://www.youtube.com/watch?v=L-iepu3EtyE,System Of A Down - Aerials (Official HD Video),systemofadownVEVO,391073429.0,2007787.0,59023.0,True,True,340999078.0
513,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,B.Y.O.B.,Mezmerize,album,spotify:track:0EYOdF5FCkgOJJla8DI2Md,0.538,0.981,1.0,-2.688,0.14,0.00662,0.0,0.219,0.711,101.414,255467.0,https://www.youtube.com/watch?v=zUzd9KyIDrM,System Of A Down - B.Y.O.B. (Official HD Video),systemofadownVEVO,418146594.0,2399598.0,92234.0,True,True,441264205.0
514,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Sugar,System Of A Down,album,spotify:track:31RTFPrB7wmYBhlkM2ILXG,0.451,0.889,1.0,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073,153800.0,https://www.youtube.com/watch?v=5vBGOrI6yBk,System Of A Down - Sugar (Official HD Video),systemofadownVEVO,128056329.0,757083.0,31832.0,True,True,181343293.0
515,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Violent Pornography,Mezmerize,album,spotify:track:249Z7XT6mf8B2zuI0RaeS0,0.459,0.958,6.0,-2.333,0.0877,0.0283,0.0,0.108,0.586,142.707,211333.0,https://www.youtube.com/watch?v=I2ayyuEiIMo,Violent Pornography - System of a Down (Music Video),cassidymav,572234.0,3690.0,246.0,False,False,146971757.0
516,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Hypnotize,Hypnotize,album,spotify:track:6oO7WMjD6kEvCITLbVj0mu,0.274,0.92,6.0,-4.096,0.0489,0.0303,0.000412,0.115,0.0397,154.016,189440.0,https://www.youtube.com/watch?v=LoheCz4t2xc,System Of A Down - Hypnotize (Official HD Video),systemofadownVEVO,186246163.0,802891.0,29715.0,True,True,184400222.0
517,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Spiders,System Of A Down,album,spotify:track:4vAHXnJ5YWLq5hbIVzZS1h,0.46,0.54,5.0,-5.132,0.0381,0.0324,0.0168,0.326,0.0506,137.855,215440.0,https://www.youtube.com/watch?v=SqZNMvIEHhs,System Of A Down - Spiders (Official HD Video),systemofadownVEVO,116004946.0,554702.0,18696.0,True,True,90938235.0
518,System Of A Down,https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,Prison Song,Toxicity,album,spotify:track:3AwLxSqo1jOOMpNsgxqRNE,0.493,0.974,1.0,-3.252,0.135,0.0202,8.31e-05,0.182,0.354,99.647,201160.0,https://www.youtube.com/watch?v=yM2wO6eQdns,System Of A Down - Prison Song (Music Video),Cesar Huchim,89046.0,1581.0,63.0,False,False,101333051.0
519,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Basket Case,Dookie,album,spotify:track:6L89mwZXSOwYl76YXfX13s,0.442,0.943,3.0,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533.0,https://www.youtube.com/watch?v=NUTGr5t3MoY,Green Day - Basket Case [Official Music Video],Green Day,306195825.0,1783994.0,62926.0,True,True,778937392.0
520,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,American Idiot,American Idiot,album,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1.0,-2.042,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346.0,https://www.youtube.com/watch?v=Ee_uujKuJMI,Green Day - American Idiot [Official Music Video],Green Day,223477721.0,1599727.0,65058.0,True,True,706697133.0
521,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Good Riddance (Time of Your Life),Nimrod,album,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7.0,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,153467.0,https://www.youtube.com/watch?v=CnQ8N1KacJc,Green Day - Good Riddance (Time of Your Life) [Official Music Video] [4K UPGRADE],Green Day,86982693.0,569250.0,30161.0,True,True,493904399.0
522,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Wake Me up When September Ends,American Idiot,album,spotify:track:3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,7.0,-5.146,0.0314,0.023,0.0,0.0972,0.146,104.98,285653.0,https://www.youtube.com/watch?v=NU9JoFKlaZ0,Green Day - Wake Me Up When September Ends [Official Music Video],Green Day,204329776.0,1636380.0,108818.0,True,True,572329705.0
523,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band,compilation,spotify:track:5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8.0,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333.0,https://www.youtube.com/watch?v=Soa3gO7tL-c,Green Day - Boulevard Of Broken Dreams [Official Music Video],Green Day,694614010.0,5750425.0,166526.0,True,True,551065028.0
524,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,When I Come Around,Dookie,album,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,0.531,0.909,11.0,-4.236,0.034,0.0175,0.0,0.231,0.814,97.546,178000.0,https://www.youtube.com/watch?v=i8dh9gDzmz8,Green Day - When I Come Around [Official Music Video],Green Day,110891049.0,588715.0,22284.0,True,True,373991248.0
525,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,21 Guns,21st Century Breakdown,album,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5.0,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,321093.0,https://www.youtube.com/watch?v=r00ikilDxW4,Green Day - 21 Guns [Official Music Video],Green Day,470464081.0,2920109.0,124685.0,True,True,470768474.0
526,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Holiday,Greatest Hits: God's Favorite Band,compilation,spotify:track:4VgEM12OeaN3GyBV487Me7,0.552,0.89,8.0,-3.409,0.0342,0.000143,0.0,0.888,0.716,146.525,232680.0,https://www.youtube.com/watch?v=A1OqtIqzScI,Green Day - Holiday [Official Music Video],Green Day,118437958.0,851013.0,22129.0,True,True,215950182.0
527,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Holiday / Boulevard of Broken Dreams,American Idiot,album,spotify:track:0MsrWnxQZxPAcov7c74sSo,0.29,0.827,8.0,-3.451,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400.0,https://www.youtube.com/watch?v=HKVAmfHuURI,Green Day - Holiday/Boulevard Of Broken Dreams (Video),Beto Cruz,168152.0,3045.0,182.0,False,False,352299012.0
528,Green Day,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,Brain Stew,Insomniac,album,spotify:track:1nLnpLXvl68RZCSjfkyiaa,0.559,0.543,1.0,-5.429,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000.0,https://www.youtube.com/watch?v=UNq9gmY_Oz4,Green Day - Brain Stew/Jaded [Official Music Video],Green Day,29134130.0,300946.0,15066.0,True,True,137134525.0
529,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Experience,In A Time Lapse,album,spotify:track:1BncfTJAWxrsxyT9culBrj,0.447,0.449,2.0,-10.634,0.0376,0.934,0.961,0.0697,0.036,92.468,315427.0,https://www.youtube.com/watch?v=hN_q-_nGv4U,Ludovico Einaudi - Experience,LudovicoEinaudiVEVO,55189657.0,1276626.0,32926.0,True,True,304049897.0
530,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Nuvole Bianche,Una Mattina,album,spotify:track:3weNRklVDqb4Rr5MhKBR3D,0.191,0.0582,8.0,-25.398,0.0578,0.961,0.89,0.0941,0.0454,132.614,357707.0,https://www.youtube.com/watch?v=O-HsW142T5g,Ludovico Einaudi - Nuvole Bianche (Official Music Video),LudovicoEinaudiVEVO,12422512.0,114821.0,4830.0,True,True,312614767.0
531,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Una Mattina,Una Mattina,album,spotify:track:0Dkibk70FDp6t7eOZNemNQ,0.231,0.0297,2.0,-31.544,0.0579,0.991,0.878,0.0742,0.07,131.413,203800.0,https://www.youtube.com/watch?v=j1Ck42-_btY,Ludovico Einaudi - Una Mattina,Beatriz,18827869.0,185950.0,3358.0,False,False,177586576.0
532,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,The Tree,Moments of Peace,album,spotify:track:4hQeiQovsUpgox09PPXw91,0.316,0.00329,5.0,-38.901,0.0482,0.994,0.957,0.0933,0.415,90.804,199167.0,https://www.youtube.com/watch?v=_xfJctxJ1N8,Ludovico Einaudi - The Tree,LudovicoEinaudiVEVO,241537.0,5145.0,235.0,True,True,3368451.0
533,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Wind Song,Underwater,album,spotify:track:48i1p3R9l9f7zjcHPJysZZ,0.339,0.00572,11.0,-32.309,0.0378,0.986,0.923,0.103,0.0616,72.7,198650.0,https://www.youtube.com/watch?v=0RV_hthKxEE,Ludovico Einaudi - Wind Song (Performance Video),LudovicoEinaudiVEVO,703698.0,18068.0,389.0,True,True,16169290.0
534,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Luminous,Underwater,album,spotify:track:0UOMGdqvwCRGoEhXEJp78U,0.307,0.00229,1.0,-34.977,0.0519,0.992,0.931,0.098,0.281,67.775,283280.0,https://www.youtube.com/watch?v=ZP6BKxtiHI4,Ludovico Einaudi – Luminous (Performance Video),Ludovico Einaudi,602647.0,14581.0,417.0,False,True,30419886.0
535,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Temple White,Underwater,album,spotify:track:7elLKWtTEMCbOmYZ37ci9r,0.303,0.00958,8.0,-28.556,0.054,0.991,0.953,0.109,0.212,72.204,264845.0,https://www.youtube.com/watch?v=x8OmZkbhvDU,Ludovico Einaudi - Temple White (Performance Video),LudovicoEinaudiVEVO,768901.0,13389.0,445.0,True,True,12822980.0
536,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Natural Light,Underwater,album,spotify:track:1kKbVnjBHvRSMJUsNOQp2h,0.218,0.00352,1.0,-39.627,0.0515,0.992,0.951,0.139,0.192,68.61,335542.0,https://www.youtube.com/watch?v=dDEAZ8oE0n0,Ludovico Einaudi - Natural Light (Performance Video),LudovicoEinaudiVEVO,653911.0,12247.0,409.0,True,True,31987794.0
537,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Primavera,Divenire (Deluxe Edition),album,spotify:track:4BMHp3DkI8VLsuB9Kr0pzu,0.231,0.206,0.0,-13.593,0.0332,0.965,0.856,0.17,0.136,141.628,442400.0,https://www.youtube.com/watch?v=qYEooPeyz5M,Ludovico Einaudi - Primavera,LudovicoLove,4092349.0,60810.0,1654.0,False,False,85582447.0
538,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Rolling Like A Ball,Underwater,album,spotify:track:264yEsvuPUzGcBO0nSCSkl,0.208,0.012,8.0,-29.933,0.0422,0.987,0.919,0.1,0.0391,175.159,257217.0,https://www.youtube.com/watch?v=C3Ao25BmetE,Ludovico Einaudi - Rolling Like A Ball (Performance Video),LudovicoEinaudiVEVO,473964.0,10849.0,425.0,True,True,13213932.0
539,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,Supermassive Black Hole,Black Holes and Revelations,album,spotify:track:3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,7.0,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440.0,https://www.youtube.com/watch?v=Xsp3_a-PMTw,Muse - Supermassive Black Hole [Official Music Video],Muse,65115769.0,368298.0,26853.0,True,True,407737878.0
540,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,Uprising,The Resistance,album,spotify:track:4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,2.0,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840.0,https://www.youtube.com/watch?v=w8KQmps-Sog,Muse - Uprising [Official Video],Muse,249689138.0,1391854.0,65543.0,True,True,496116359.0
541,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,Starlight,Black Holes and Revelations,album,spotify:track:3skn2lauGk7Dx6bVIt5DVj,0.55,0.874,4.0,-4.046,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213.0,https://www.youtube.com/watch?v=Pgum6OT_VH8,Muse - Starlight [Official Music Video],Muse,172296428.0,814237.0,29034.0,True,True,316493449.0
542,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,Hysteria,Absolution,album,spotify:track:7xyYsOvq5Ec3P4fr6mM9fD,0.412,0.92,9.0,-4.852,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440.0,https://www.youtube.com/watch?v=3dm_5qWWDV8,Muse - Hysteria [Official Music Video],Muse,101176337.0,488937.0,15957.0,True,True,201041577.0
543,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI,Knights of Cydonia,Black Holes and Revelations,album,spotify:track:7ouMYWpwJ422jRcDASZB7P,0.366,0.963,11.0,-5.301,0.142,0.000273,0.0122,0.115,0.211,137.114,366213.0,https://www.youtube.com/watch?v=G_sBOsh-vyI,Muse - Knights Of Cydonia  (Video),Muse,45980398.0,254648.0,16380.0,True,True,188191094.0
